,Data,IPEDS ID,Year,NCAA Subdivision,FBS Conference,Total Expenses,Medical,Recruiting,Game Expenses and Travel,Coaches Compensation,Athletic Student Aid,Total Revenues,"Corporate Sponsorship, Advertising, Licensing",Donor Contributions,Competition Guarantees,Ticket Sales,Total Football Spending,footall_expense_pct,football_expense_pct
713,UTEP,228796,2018,Football Bowl Subdivision,Conference USA,33439133.0,898790.0,658861.0,4106446.0,5931995.0,7822109.0,32855303.0,2377584.0,2676553.0,816000.0,1591348.0,19418201.0,0.5807028848505134,0.5807028848505134
714,UTSA,229027,2005,No Football Subdivision,,7675714.0,80846.0,123050.0,729615.0,1424950.0,1960984.0,7499025.0,555484.0,221373.0,170575.0,80671.0,4319445.0,0.5627417853244663,0.5627417853244663
715,UTSA,229027,2006,No Football Subdivision,,9271175.0,85058.0,164290.0,788241.0,1620088.0,2084164.0,9828305.0,566258.0,277415.0,88808.0,122342.0,4741841.0,0.5114606293161331,0.5114606293161331
716,UTSA,229027,2007,No Football Subdivision,,9362601.0,159624.0,189159.0,930774.0,1757193.0,2279472.0,9987498.0,299336.0,222542.0,196565.0,71211.0,5316222.0,0.5678146489421049,0.5678146489421049
717,UTSA,229027,2008,No Football Subdivision,,10210111.0,149979.0,202949.0,1040403.0,1821430.0,2445646.0,10370170.0,618926.0,188232.0,221919.0,71050.0,5660407.0,0.5543923077819624,0.5543923077819624
718,UTSA,229027,2009,No Football Subdivision,,11244584.0,147326.0,238164.0,1061594.0,2209899.0,2704497.0,11303479.0,939620.0,394512.0,232360.0,74217.0,6361480.0,0.5657372473717125,0.5657372473717125
719,UTSA,229027,2010,No Football Subdivision,,12948900.0,246388.0,327191.0,1254842.0,2192889.0,2750288.0,12981694.0,767176.0,606480.0,245150.0,168630.0,6771598.0,0.5229477407347343,0.5229477407347343
720,UTSA,229027,2011,No Football Subdivision,,16004767.0,286895.0,351995.0,1433126.0,3340064.0,3684448.0,16675632.0,1198761.0,1797603.0,318200.0,79942.0,9096528.0,0.5683636631511099,0.5683636631511099
721,UTSA,229027,2012,Football Championship Subdivision,,21223077.0,308007.0,462337.0,2574548.0,3535066.0,4501616.0,22308205.0,2242186.0,2726303.0,250380.0,2266444.0,11381574.0,0.5362829339025628,0.5362829339025628
722,UTSA,229027,2013,Football Bowl Subdivision,Western Athletic Conference,24891193.0,353556.0,507319.0,3382461.0,4121798.0,5213008.0,23807953.0,2625367.0,2547300.0,383030.0,2228523.0,13578142.0,0.5454998480787964,0.5454998480787964
723,UTSA,229027,2014,Football Bowl Subdivision,Conference USA,27175879.0,399785.0,458452.0,3883428.0,4108830.0,5845180.0,26937994.0,2851118.0,2500752.0,1032490.0,2368531.0,14695675.0,0.5407617174038787,0.5407617174038787
724,UTSA,229027,2015,Football Bowl Subdivision,Conference USA,26177864.0,452670.0,494022.0,3640722.0,4244895.0,5088760.0,26807547.0,2835136.0,3102157.0,555869.0,2155482.0,13921069.0,0.5317878112591615,0.5317878112591615
725,UTSA,229027,2016,Football Bowl Subdivision,Conference USA,26443958.0,359556.0,554351.0,4503430.0,4733295.0,5243088.0,27426009.0,2052888.0,2273665.0,1505400.0,2121837.0,15393720.0,0.5821261703713189,0.5821261703713189
726,UTSA,229027,2017,Football Bowl Subdivision,Conference USA,30104385.0,457903.0,656261.0,5267826.0,5583500.0,5838750.0,28772631.0,2095938.0,1765092.0,1077100.0,1998788.0,17804240.0,0.5914168318004172,0.5914168318004172
727,UTSA,229027,2018,Football Bowl Subdivision,Conference USA,31308818.0,553268.0,655670.0,4299465.0,6227774.0,6029598.0,30368193.0,2193957.0,3273906.0,620500.0,1871748.0,17765775.0,0.5674367841034433,0.5674367841034433
728,Troy,102368,2005,Football Bowl Subdivision,Sun Belt Conference,11975714.0,110503.0,164666.0,1357621.0,1982900.0,3626942.0,11975714.0,357774.0,2109217.0,1234000.0,641217.0,7242632.0,0.6047766337773264,0.6047766337773264
729,Troy,102368,2006,Football Bowl Subdivision,Sun Belt Conference,12825677.0,172129.0,217276.0,1116009.0,2245140.0,3812004.0,12825677.0,454640.0,1401025.0,1826500.0,617862.0,7562558.0,0.5896420126594487,0.5896420126594487
730,Troy,102368,2007,Football Bowl Subdivision,Sun Belt Conference,14142659.0,181568.0,225594.0,1487673.0,2521237.0,3636263.0,14142659.0,150000.0,1692562.0,1349700.0,896059.0,8052335.0,0.5693649970631407,0.5693649970631407
731,Troy,102368,2008,Football Bowl Subdivision,Sun Belt Conference,14327947.0,170584.0,281467.0,1484767.0,2632968.0,3652824.0,14327947.0,165000.0,2129595.0,1869500.0,639775.0,8222610.0,0.5738861261840235,0.5738861261840235
732,Troy,102368,2009,Football Bowl Subdivision,Sun Belt Conference,15458050.0,193719.0,208247.0,1787602.0,3005032.0,3893143.0,15458050.0,180000.0,2027691.0,1879500.0,862517.0,9087743.0,0.587897115095371,0.587897115095371
733,Troy,102368,2010,Football Bowl Subdivision,Sun Belt Conference,15783593.0,197819.0,206476.0,1925295.0,3153146.0,4394244.0,15783593.0,161616.0,2285919.0,1942000.0,936298.0,9876980.0,0.6257751324429108,0.6257751324429108
734,Troy,102368,2011,Football Bowl Subdivision,Sun Belt Conference,15246720.0,220474.0,238463.0,2023877.0,3133592.0,4116841.0,15246720.0,208179.0,2150695.0,2871000.0,689998.0,9733247.0,0.6383830095915711,0.6383830095915711
735,Troy,102368,2012,Football Bowl Subdivision,Sun Belt Conference,16504664.0,218235.0,254595.0,1790085.0,3149771.0,4705672.0,16504664.0,162379.0,1948898.0,810000.0,830368.0,10118358.0,0.613060526406354,0.613060526406354
736,Troy,102368,2013,Football Bowl Subdivision,Sun Belt Conference,22268629.0,239214.0,309125.0,1636983.0,3848290.0,4769329.0,22268629.0,187977.0,2295375.0,1515250.0,823835.0,10802941.0,0.4851192680070246,0.4851192680070246
737,Troy,102368,2014,Football Bowl Subdivision,Sun Belt Conference,24628741.0,181343.0,345274.0,1782049.0,4142841.0,5171661.0,24628741.0,137029.0,2268841.0,2453500.0,463063.0,11623168.0,0.47193512652555,0.47193512652555
738,Troy,102368,2015,Football Bowl Subdivision,Sun Belt Conference,27056669.0,217000.0,396814.0,2061213.0,4733201.0,5220861.0,27056669.0,202193.0,2269129.0,1686569.0,610558.0,12629089.0,0.4667643677793449,0.4667643677793449
739,Troy,102368,2016,Football Bowl Subdivision,Sun Belt Conference,27320624.0,244496.0,352281.0,1980459.0,5114284.0,5479694.0,27320624.0,474128.0,2180053.0,1895500.0,896635.0,13171214.0,0.48209784666704536,0.48209784666704536
740,Troy,102368,2017,Football Bowl Subdivision,Sun Belt Conference,29962107.0,253905.0,310548.0,2154300.0,5592806.0,5780367.0,29962107.0,341610.0,2568378.0,1839000.0,1058810.0,14091926.0,0.4703249340909169,0.4703249340909169
741,Troy,102368,2018,Football Bowl Subdivision,Sun Belt Conference,30326255.0,283749.0,318813.0,1927129.0,6114208.0,5830001.0,30326255.0,404139.0,1531112.0,1548000.0,984501.0,14473900.0,0.47727291088200635,0.47727291088200635
742,Air Force,128328,2005,Football Bowl Subdivision,Mountain West Conference,14330645.0,0.0,510191.0,2172567.0,5436414.0,0.0,15481081.0,154697.0,0.0,106500.0,2783786.0,8119172.0,0.566560123427801,0.566560123427801
743,Air Force,128328,2006,Football Bowl Subdivision,Mountain West Conference,26606845.0,1939.0,1152114.0,2833365.0,7166218.0,0.0,27085224.0,2284059.0,312736.0,36325.0,4102689.0,11153636.0,0.41920175052697906,0.41920175052697906
744,Air Force,128328,2007,Football Bowl Subdivision,Mountain West Conference,28064038.0,11508.0,876005.0,3274218.0,7760837.0,0.0,29024404.0,1095877.0,422001.0,965500.0,4870515.0,11922568.0,0.4248343734426243,0.4248343734426243
745,Air Force,128328,2008,Football Bowl Subdivision,Mountain West Conference,31174646.0,9067.0,830318.0,3752950.0,7762406.0,0.0,30604249.0,953111.0,588954.0,260124.0,4379928.0,12354741.0,0.39630733898309545,0.39630733898309545
746,Air Force,128328,2009,Football Bowl Subdivision,Mountain West Conference,34945674.0,19360.0,1213498.0,4767530.0,8889911.0,0.0,33616930.0,1013595.0,590903.0,343900.0,4361495.0,14890299.0,0.4260984921910506,0.4260984921910506
747,Air Force,128328,2010,Football Bowl Subdivision,Mountain West Conference,35081470.0,24721.0,1029199.0,4754499.0,9371918.0,0.0,34915251.0,729850.0,802526.0,786000.0,4111024.0,15180337.0,0.43271667350313425,0.43271667350313425
748,Air Force,128328,2011,Football Bowl Subdivision,Mountain West Conference,39430241.0,27576.0,1059160.0,4990512.0,10745839.0,0.0,39823782.0,1188081.0,775116.0,371887.0,5128692.0,16823087.0,0.42665443003505865,0.42665443003505865
749,Air Force,128328,2012,Football Bowl Subdivision,Mountain West Conference,43156740.0,64943.0,1264968.0,4550021.0,10789112.0,0.0,44490055.0,2370860.0,1201506.0,397950.0,4822242.0,16669044.0,0.38624428073112105,0.38624428073112105
750,Air Force,128328,2013,Football Bowl Subdivision,Mountain West Conference,39497086.0,63546.0,1168387.0,4808215.0,10270921.0,0.0,39031348.0,1237205.0,1137161.0,1183000.0,4289880.0,16311069.0,0.4129689213021943,0.4129689213021943
751,Air Force,128328,2014,Football Bowl Subdivision,Mountain West Conference,41438813.0,65457.0,1157807.0,3904975.0,10608013.0,0.0,46577840.0,1530375.0,2246463.0,74000.0,5849136.0,15736252.0,0.37974668820750246,0.37974668820750246
752,Air Force,128328,2015,Football Bowl Subdivision,Mountain West Conference,43481337.0,32464.0,1161143.0,5809890.0,10859732.0,0.0,50191669.0,1634474.0,2194202.0,314500.0,3818062.0,17863229.0,0.41082520070622486,0.41082520070622486
753,Air Force,128328,2016,Football Bowl Subdivision,Mountain West Conference,,,,,,,,,,,,,,
754,Air Force,128328,2017,Football Bowl Subdivision,Mountain West Conference,50112617.0,330682.0,1486438.0,7151569.0,11394482.0,0.0,59577780.0,3196981.0,8705370.0,63000.0,3542723.0,20363171.0,0.40634818572735887,0.40634818572735887
755,Air Force,128328,2018,Football Bowl Subdivision,Mountain West Conference,53530468.0,84450.0,1560005.0,7273657.0,11687967.0,0.0,60101907.0,1864431.0,2389987.0,1342000.0,3251642.0,20606079.0,0.3849411329637544,0.3849411329637544
756,Army,197036,2005,Football Bowl Subdivision,Conference USA,20493126.0,0.0,768122.0,2935634.0,4768419.0,0.0,21620575.0,704171.0,2850500.0,2375500.0,3578135.0,8472175.0,0.41341545452850875,0.41341545452850875
757,Army,197036,2006,Football Bowl Subdivision,Independent,23209804.0,0.0,953735.0,3942954.0,5767619.0,0.0,24395909.0,1827960.0,1848609.0,3782190.0,3735845.0,10664308.0,0.45947428078237973,0.45947428078237973
758,Army,197036,2007,Football Bowl Subdivision,Independent,23479378.0,0.0,769201.0,4397677.0,5566231.0,0.0,24643884.0,522851.0,1907108.0,3488000.0,3821594.0,10733109.0,0.4571291880048952,0.4571291880048952
759,Army,197036,2008,Football Bowl Subdivision,Independent,24888651.0,0.0,1066529.0,3418382.0,6014212.0,0.0,29398220.0,979803.0,3570793.0,3123000.0,4140695.0,10499123.0,0.4218437953909193,0.4218437953909193
760,Army,197036,2009,Football Bowl Subdivision,Independent,25968123.0,0.0,1093356.0,3875015.0,6147247.0,0.0,28103137.0,940243.0,2792519.0,2986000.0,3470168.0,11115618.0,0.42804857324497425,0.42804857324497425
761,Army,197036,2010,Football Bowl Subdivision,Independent,25784801.0,0.0,1201915.0,3862664.0,5948510.0,0.0,29664348.0,1831641.0,2990806.0,2710000.0,3867821.0,11013089.0,0.42711553213073084,0.42711553213073084
762,Army,197036,2011,Football Bowl Subdivision,Independent,27420476.0,0.0,1267189.0,4082803.0,6512198.0,0.0,34342038.0,2266808.0,2786066.0,5086320.0,3890649.0,11862190.0,0.43260335816198087,0.43260335816198087
763,Army,197036,2012,Football Bowl Subdivision,Independent,26301738.0,0.0,1177512.0,4074194.0,6584140.0,0.0,31498762.0,2287023.0,2578740.0,4395541.0,3208657.0,11835846.0,0.4500024294972446,0.4500024294972446
764,Army,197036,2013,Football Bowl Subdivision,Independent,27898527.0,0.0,1082018.0,4925636.0,6826488.0,0.0,37289204.0,2690884.0,3600423.0,3662000.0,7064865.0,12834142.0,0.4600293771782288,0.4600293771782288
765,Army,197036,2014,Football Bowl Subdivision,Independent,32532108.0,0.0,1447863.0,5907929.0,8024369.0,0.0,37143082.0,2581246.0,5593755.0,4284005.0,3739390.0,15380161.0,0.4727686567375222,0.4727686567375222
766,Army,197036,2015,Football Bowl Subdivision,Independent,37210925.0,0.0,1818514.0,6080023.0,8680976.0,0.0,41202176.0,3263593.0,5932115.0,3997000.0,6231666.0,16579513.0,0.44555498150072864,0.44555498150072864
767,Army,197036,2016,Football Bowl Subdivision,Independent,38651909.0,0.0,1840082.0,6294485.0,9008445.0,0.0,44191038.0,4281489.0,5327292.0,4879000.0,5566875.0,17143012.0,0.4435230353046728,0.4435230353046728
768,Army,197036,2017,Football Bowl Subdivision,Independent,,,,,,,,,,,,,,
769,Army,197036,2018,Football Bowl Subdivision,Independent,,,,,,,,,,,,,,
770,Buffalo,196088,2005,Football Bowl Subdivision,Mid-American Conference,18685142.0,49025.0,286869.0,1820533.0,2472719.0,4275751.0,18689948.0,857189.0,49115.0,542000.0,809840.0,8904897.0,0.47657636211702326,0.47657636211702326
771,Buffalo,196088,2006,Football Bowl Subdivision,Mid-American Conference,20888277.0,59900.0,358062.0,1651731.0,2585111.0,4554381.0,20894644.0,903180.0,101347.0,288863.0,696711.0,9209185.0,0.4408781538084735,0.4408781538084735
772,Buffalo,196088,2007,Football Bowl Subdivision,Mid-American Conference,22068328.0,79407.0,448039.0,2479561.0,2908102.0,4850529.0,22071264.0,810975.0,31063.0,1635000.0,774307.0,10765638.0,0.48783206412375235,0.48783206412375235
773,Buffalo,196088,2008,Football Bowl Subdivision,Mid-American Conference,21854374.0,139660.0,503878.0,2536639.0,3122889.0,5117890.0,21859641.0,797652.0,153510.0,1185838.0,757217.0,11420956.0,0.5225936007135231,0.5225936007135231
774,Buffalo,196088,2009,Football Bowl Subdivision,Mid-American Conference,25942006.0,179583.0,450931.0,2940480.0,3782465.0,5509400.0,25944465.0,856530.0,308429.0,862500.0,1306808.0,12862859.0,0.49583131697679816,0.49583131697679816
775,Buffalo,196088,2010,Football Bowl Subdivision,Mid-American Conference,16973584.0,178882.0,455297.0,2884493.0,0.0,6159123.0,25385009.0,892843.0,731269.0,519700.0,1099425.0,9677795.0,0.5701680328680142,0.5701680328680142
776,Buffalo,196088,2011,Football Bowl Subdivision,Mid-American Conference,26221691.0,249607.0,414566.0,2701949.0,3878317.0,6371627.0,26228030.0,942712.0,384436.0,406847.0,994216.0,13616066.0,0.5192672738001527,0.5192672738001527
777,Buffalo,196088,2012,Football Bowl Subdivision,Mid-American Conference,27478169.0,263809.0,409401.0,2781295.0,3883784.0,6354309.0,27480211.0,941881.0,1320953.0,1272153.0,1059966.0,13692598.0,0.49830823880586805,0.49830823880586805
778,Buffalo,196088,2013,Football Bowl Subdivision,Mid-American Conference,28960127.0,250324.0,453148.0,2926492.0,3912220.0,7277504.0,28964050.0,871873.0,392815.0,1369500.0,944768.0,14819688.0,0.5117273139030087,0.5117273139030087
779,Buffalo,196088,2014,Football Bowl Subdivision,Mid-American Conference,31134149.0,597417.0,527129.0,3929098.0,4154692.0,7635181.0,31277980.0,793685.0,600252.0,1239655.0,1285778.0,16843517.0,0.540998149652332,0.540998149652332
780,Buffalo,196088,2015,Football Bowl Subdivision,Mid-American Conference,31909540.0,219989.0,574110.0,3510825.0,4253799.0,8364393.0,32181552.0,1181934.0,1058460.0,479500.0,1101014.0,16923116.0,0.5303465985407498,0.5303465985407498
781,Buffalo,196088,2016,Football Bowl Subdivision,Mid-American Conference,34219719.0,368765.0,653466.0,3607662.0,4633801.0,9239541.0,34267566.0,1080737.0,1913487.0,1362000.0,1107153.0,18503235.0,0.5407184962565005,0.5407184962565005
782,Buffalo,196088,2017,Football Bowl Subdivision,Mid-American Conference,35883884.0,382918.0,606328.0,3733093.0,4565816.0,9418613.0,35892221.0,925352.0,1953470.0,1242500.0,1065783.0,18706768.0,0.5213139135105888,0.5213139135105888
783,Buffalo,196088,2018,Football Bowl Subdivision,Mid-American Conference,40763071.0,400063.0,585562.0,3585826.0,7014349.0,8727511.0,40834648.0,685807.0,1924828.0,1748500.0,1036460.0,20313311.0,0.49832631599321847,0.49832631599321847
784,Akron,200800,2005,Football Bowl Subdivision,Mid-American Conference,13896456.0,107619.0,441066.0,1001301.0,2065573.0,4401715.0,14021914.0,136063.0,452109.0,725500.0,386375.0,8017274.0,0.5769293984020099,0.5769293984020099
785,Akron,200800,2006,Football Bowl Subdivision,Mid-American Conference,15751464.0,197928.0,643514.0,1253525.0,2577264.0,5002563.0,15301573.0,0.0,763188.0,606500.0,622630.0,9674794.0,0.6142155421235765,0.6142155421235765
786,Akron,200800,2007,Football Bowl Subdivision,Mid-American Conference,16992718.0,187823.0,645451.0,1115584.0,3046040.0,5223415.0,17308323.0,146500.0,492540.0,903600.0,759711.0,10218313.0,0.6013348188323964,0.6013348188323964
787,Akron,200800,2008,Football Bowl Subdivision,Mid-American Conference,18858092.0,155359.0,738979.0,1407315.0,3133410.0,5534767.0,18711948.0,352650.0,737381.0,856500.0,785310.0,10969830.0,0.5817041299830332,0.5817041299830332
788,Akron,200800,2009,Football Bowl Subdivision,Mid-American Conference,20124113.0,201027.0,655737.0,1864745.0,4038754.0,5501724.0,20670298.0,447732.0,538450.0,1194208.0,666529.0,12261987.0,0.6093181349160581,0.6093181349160581
789,Akron,200800,2010,Football Bowl Subdivision,Mid-American Conference,24498336.0,253662.0,370438.0,2074346.0,4789524.0,5840195.0,24012416.0,600943.0,1269290.0,849500.0,1533516.0,13328165.0,0.5440436852527454,0.5440436852527454
790,Akron,200800,2011,Football Bowl Subdivision,Mid-American Conference,25344459.0,265521.0,491102.0,2314699.0,4725556.0,5897598.0,25583730.0,595764.0,1051880.0,752500.0,1187709.0,13694476.0,0.5403341219475232,0.5403341219475232
791,Akron,200800,2012,Football Bowl Subdivision,Mid-American Conference,27225730.0,526678.0,432540.0,2299464.0,5700372.0,6104814.0,27217473.0,639079.0,1043294.0,1441589.0,1623296.0,15063868.0,0.5532952835424432,0.5532952835424432
792,Akron,200800,2013,Football Bowl Subdivision,Mid-American Conference,28407737.0,406228.0,480188.0,2447798.0,5734861.0,6776068.0,27954164.0,765898.0,1126953.0,1026000.0,1177127.0,15845143.0,0.5577756158471898,0.5577756158471898
793,Akron,200800,2014,Football Bowl Subdivision,Mid-American Conference,32050686.0,369045.0,431287.0,2637949.0,5625976.0,6840858.0,32774266.0,971746.0,2076146.0,1310500.0,1687563.0,15905115.0,0.4962488166399933,0.4962488166399933
794,Akron,200800,2015,Football Bowl Subdivision,Mid-American Conference,34070009.0,389867.0,444036.0,2738155.0,5903700.0,7122862.0,31771467.0,908420.0,2288565.0,1067426.0,1068663.0,16598620.0,0.4871915355232222,0.4871915355232222
795,Akron,200800,2016,Football Bowl Subdivision,Mid-American Conference,35378884.0,459112.0,464521.0,4081137.0,6108320.0,7248175.0,34587155.0,905402.0,1981146.0,1287000.0,1670805.0,18361265.0,0.5189893779577671,0.5189893779577671
796,Akron,200800,2017,Football Bowl Subdivision,Mid-American Conference,33895809.0,393302.0,507238.0,3113059.0,6137271.0,7250651.0,35331217.0,922752.0,2094500.0,1441000.0,968083.0,17401521.0,0.5133826721763743,0.5133826721763743
797,Akron,200800,2018,Football Bowl Subdivision,Mid-American Conference,34873226.0,459380.0,613074.0,3546994.0,6087874.0,6976674.0,34601000.0,967925.0,1874458.0,1295512.0,1381580.0,17683996.0,0.5070937801968766,0.5070937801968766
798,UAB,100663,2005,Football Bowl Subdivision,Conference USA,18872742.0,275860.0,33137.0,2289499.0,5474739.0,4234229.0,18784112.0,294079.0,2555134.0,1338460.0,1154612.0,12307464.0,0.6521290864888631,0.6521290864888631
799,UAB,100663,2006,Football Bowl Subdivision,Conference USA,19226855.0,338670.0,217702.0,1800874.0,4103048.0,4654074.0,19744094.0,484000.0,3660487.0,622600.0,1256350.0,11114368.0,0.5780647953084371,0.5780647953084371
800,UAB,100663,2007,Football Bowl Subdivision,Conference USA,21123121.0,437398.0,331430.0,2034843.0,4782532.0,4308476.0,21600512.0,479526.0,3226902.0,1390815.0,1298353.0,11894679.0,0.5631118147739627,0.5631118147739627
801,UAB,100663,2008,Football Bowl Subdivision,Conference USA,21509018.0,244960.0,357111.0,2212991.0,5125499.0,4648296.0,22430831.0,538275.0,3440756.0,1568657.0,1268519.0,12588857.0,0.5852827404765759,0.5852827404765759
802,UAB,100663,2009,Football Bowl Subdivision,Conference USA,22519272.0,502280.0,367711.0,2346420.0,5333748.0,4904286.0,22808725.0,598769.0,2944050.0,1757109.0,1227748.0,13454445.0,0.5974635858565943,0.5974635858565943
803,UAB,100663,2010,Football Bowl Subdivision,Conference USA,23839180.0,430093.0,373542.0,2202607.0,5482736.0,5567413.0,24273967.0,804767.0,3061128.0,1360000.0,1247764.0,14056391.0,0.5896339974781012,0.5896339974781012
804,UAB,100663,2011,Football Bowl Subdivision,Conference USA,25224426.0,617123.0,432798.0,2355461.0,5826794.0,6057472.0,25690048.0,877658.0,2692625.0,1155800.0,1134284.0,15289648.0,0.6061445362522818,0.6061445362522818
805,UAB,100663,2012,Football Bowl Subdivision,Conference USA,27412637.0,352645.0,455789.0,2694966.0,6036108.0,6085431.0,28114179.0,890502.0,2995783.0,1271000.0,1127582.0,15624939.0,0.5699903661220188,0.5699903661220188
806,UAB,100663,2013,Football Bowl Subdivision,Conference USA,27544633.0,457178.0,492591.0,2633479.0,5897936.0,6161702.0,28159249.0,942125.0,2456762.0,1953400.0,1130053.0,15642886.0,0.5679104891323112,0.5679104891323112
807,UAB,100663,2014,Football Bowl Subdivision,Conference USA,30805171.0,591176.0,538743.0,3055052.0,6312950.0,7135185.0,31549517.0,961267.0,3205602.0,1751000.0,1165323.0,17633106.0,0.5724073403130923,0.5724073403130923
808,UAB,100663,2015,Football Bowl Subdivision,Conference USA,31066375.0,522110.0,468898.0,3034823.0,6109951.0,6034338.0,31896726.0,963240.0,3327715.0,1625514.0,2006402.0,16170120.0,0.5205023115828609,0.5205023115828609
809,UAB,100663,2016,Football Bowl Subdivision,Conference USA,30847992.0,494935.0,741628.0,2354027.0,6595161.0,6824730.0,32453663.0,1019361.0,5852142.0,40000.0,1285781.0,17010481.0,0.5514291173312026,0.5514291173312026
810,UAB,100663,2017,Football Bowl Subdivision,Conference USA,23803547.0,362826.0,578933.0,2244627.0,4616135.0,4987118.0,24795218.0,381621.0,5552809.0,113000.0,1239484.0,12789639.0,0.5372997141980563,0.5372997141980563
811,UAB,100663,2018,Football Bowl Subdivision,Conference USA,35809571.0,557932.0,655128.0,4358731.0,6728016.0,8522659.0,34736287.0,1086265.0,5350988.0,1912000.0,1948752.0,20822466.0,0.5814776725473757,0.5814776725473757
812,Arizona,104179,2005,Football Bowl Subdivision,Pacific-12 Conference,40760160.0,659026.0,938163.0,4722071.0,7200325.0,5450068.0,39655034.0,3779810.0,9577150.0,1098874.0,9174092.0,18969653.0,0.465396921896283,0.465396921896283
813,Arizona,104179,2006,Football Bowl Subdivision,Pacific-12 Conference,40479457.0,759690.0,916667.0,4872454.0,7118771.0,5576823.0,42303655.0,4012732.0,11362200.0,1666685.0,9812803.0,19244405.0,0.4754116390444664,0.4754116390444664
814,Arizona,104179,2007,Football Bowl Subdivision,Pacific-12 Conference,43267008.0,794866.0,901858.0,5409161.0,7434822.0,6622595.0,47519159.0,4982036.0,12119343.0,1288419.0,11928098.0,21163302.0,0.48913255106523656,0.48913255106523656
815,Arizona,104179,2008,Football Bowl Subdivision,Pacific-12 Conference,46211393.0,636946.0,953336.0,5870996.0,8138143.0,6730896.0,49241506.0,5055900.0,13648055.0,1975035.0,11248896.0,22330317.0,0.48322103166204056,0.48322103166204056
816,Arizona,104179,2009,Football Bowl Subdivision,Pacific-12 Conference,53177538.0,719345.0,993525.0,7370016.0,9966165.0,7862103.0,53372629.0,5840230.0,14007721.0,1429169.0,12662044.0,26911154.0,0.5060624280875884,0.5060624280875884
817,Arizona,104179,2010,Football Bowl Subdivision,Pacific-12 Conference,56919148.0,1117641.0,1125640.0,7434086.0,10633796.0,9149058.0,58118950.0,7754900.0,15638266.0,1871487.0,12735496.0,29460221.0,0.5175801471940514,0.5175801471940514
818,Arizona,104179,2011,Football Bowl Subdivision,Pacific-12 Conference,58506308.0,1051291.0,1080250.0,7907565.0,11569604.0,9743953.0,59663128.0,6507566.0,14452506.0,1195104.0,13762225.0,31352663.0,0.5358851732705472,0.5358851732705472
819,Arizona,104179,2012,Football Bowl Subdivision,Pacific-12 Conference,76802678.0,1074461.0,1117533.0,7963250.0,14991955.0,9790285.0,78024219.0,7111792.0,33877963.0,1686884.0,12710520.0,34937484.0,0.4548992940063887,0.4548992940063887
820,Arizona,104179,2013,Football Bowl Subdivision,Pacific-12 Conference,68253136.0,950933.0,1204161.0,9227273.0,14451201.0,11299588.0,68510915.0,5896976.0,16385312.0,169952.0,15056000.0,37133156.0,0.5440505473623952,0.5440505473623952
821,Arizona,104179,2014,Football Bowl Subdivision,Pacific-12 Conference,95524260.0,959929.0,1381599.0,11009113.0,15267187.0,10800900.0,99911034.0,6308525.0,44264977.0,462171.0,14931449.0,39418728.0,0.4126567219678017,0.4126567219678017
822,Arizona,104179,2015,Football Bowl Subdivision,Pacific-12 Conference,80706045.0,1025663.0,1402245.0,9533280.0,17071551.0,12540169.0,87135331.0,8268100.0,21934622.0,402992.0,15799383.0,41572908.0,0.5151151688823309,0.5151151688823309
823,Arizona,104179,2016,Football Bowl Subdivision,Pacific-12 Conference,87254614.0,1120380.0,1559661.0,10793322.0,21025812.0,12411619.0,85356236.0,8660306.0,18904155.0,332375.0,15433644.0,46910794.0,0.537631098797824,0.537631098797824
824,Arizona,104179,2017,Football Bowl Subdivision,Pacific-12 Conference,91756963.0,1183064.0,1507724.0,10343294.0,18766337.0,14219005.0,90976758.0,9900132.0,18169527.0,1051403.0,15490786.0,46019424.0,0.5015360414664116,0.5015360414664116
825,Arizona,104179,2018,Football Bowl Subdivision,Pacific-12 Conference,103329464.0,1265564.0,1495385.0,11674439.0,20512373.0,12977775.0,95867717.0,8865761.0,23226028.0,534500.0,13768437.0,47925536.0,0.4638128772254156,0.4638128772254156
826,Arkansas,106397,2005,Football Bowl Subdivision,Southeastern Conference,45916377.0,442153.0,1021557.0,5349380.0,7861007.0,5238770.0,47322459.0,2229167.0,3315302.0,551044.0,23973023.0,19912867.0,0.43367679030947937,0.43367679030947937
827,Arkansas,106397,2006,Football Bowl Subdivision,Southeastern Conference,48736994.0,538971.0,1161462.0,5957205.0,8370428.0,5766862.0,49514971.0,2103429.0,7756296.0,1073785.0,21190252.0,21794928.0,0.4471947531273677,0.4471947531273677
828,Arkansas,106397,2007,Football Bowl Subdivision,Southeastern Conference,62169914.0,541831.0,1259726.0,7999378.0,9792287.0,6461360.0,65416732.0,2506280.0,12226457.0,16819.0,28791807.0,26054582.0,0.41908666626111146,0.41908666626111146
829,Arkansas,106397,2008,Football Bowl Subdivision,Southeastern Conference,64632499.0,547427.0,1342876.0,9166876.0,12219429.0,6657930.0,66174916.0,2279843.0,12768088.0,19309.0,28645905.0,29934538.0,0.46314993947549515,0.46314993947549515
830,Arkansas,106397,2009,Football Bowl Subdivision,Southeastern Conference,64609733.0,547720.0,1445169.0,8694200.0,12637419.0,6448740.0,65835778.0,4421972.0,7586392.0,453000.0,31926509.0,29773248.0,0.4608167627004433,0.4608167627004433
